OPPORTUNITY_ID,ACCOUNT_NAME,LEAD_SOURCE_CAMPAIGN,STAGE,AMOUNT_USD,CREATED_DATE,CLOSE_DATE,BUSINESS_GROUP,REGION
OPP-386e4f1e,"Jones, Barnes and Chen",CMP-238,Closed Won,245474.28,2024-05-11,2024-05-23,HCBG,LATAM
OPP-83df63b9,Howard and Sons,CMP-238,Closed Won,293155.23,2024-05-11,2024-05-24,HCBG,LATAM
OPP-b9f90786,Caldwell PLC,CMP-238,Closed Won,179915.63,2024-05-14,2024-05-21,HCBG,LATAM
OPP-01b5f2aa,Thompson Inc,CMP-238,Closed Won,381186.69,2024-05-12,2024-05-22,HCBG,LATAM
OPP-f63428c3,"Curtis, Martinez and Larson",CMP-238,Closed Won,270476.58,2024-05-16,2024-05-27,HCBG,LATAM
OPP-4ea0cbc3,Sullivan-Hayden,CMP-238,Closed Won,355215.14,2024-05-15,2024-05-26,HCBG,LATAM
OPP-f3c7ed5d,Woodard-Hansen,CMP-238,Closed Won,216400.03,2024-05-13,2024-05-20,HCBG,LATAM
OPP-e23d6406,Gonzalez Group,CMP-238,Closed Lost,253985.19,2024-05-18,2024-05-29,HCBG,LATAM
OPP-cc76893b,"Harris, Parker and Davis",CMP-238,Closed Won,325353.54,2024-05-16,2024-05-24,HCBG,LATAM
OPP-a73bffac,Grant-Willis,CMP-238,Closed Lost,287041.07,2024-05-17,2024-05-29,HCBG,LATAM
OPP-b61c7ba2,Barnes-Brown,CMP-238,Closed Lost,281957.04,2024-05-20,2024-06-01,HCBG,LATAM
OPP-3b608229,"Torres, Taylor and Garcia",CMP-238,Closed Won,364141.41,2024-05-15,2024-05-29,HCBG,LATAM
OPP-ca0a2ef1,English-Hendrix,CMP-238,Closed Won,203340.29,2024-05-16,2024-05-24,HCBG,LATAM
OPP-6bb16a40,"Thomas, Bell and Carson",CMP-238,Closed Won,226684.54,2024-05-22,2024-06-05,HCBG,LATAM
OPP-c43c0415,Kennedy-Herman,CMP-238,Closed Won,308902.15,2024-05-21,2024-05-31,HCBG,LATAM
OPP-a507d7c3,"Greene, Rubio and Aguirre",CMP-238,Closed Won,261621.16,2024-05-18,2024-05-29,HCBG,LATAM
OPP-c9fe5dc3,"Perez, Johnson and Kent",CMP-238,Closed Won,273709.22,2024-05-23,2024-06-01,HCBG,LATAM
OPP-12690da0,Sparks Inc,CMP-238,Closed Won,245425.54,2024-05-18,2024-05-27,HCBG,LATAM
OPP-a3d65474,Savage-Wright,CMP-238,Closed Won,238974.89,2024-05-21,2024-05-31,HCBG,LATAM
OPP-21d53174,"Ingram, Lopez and Molina",CMP-238,Closed Lost,323754.87,2024-05-22,2024-06-02,HCBG,LATAM
OPP-1f99ca8f,Young Ltd,CMP-238,Closed Lost,300953.03,2024-05-22,2024-06-02,HCBG,LATAM
OPP-021c603e,"Hall, Walters and Santos",CMP-238,Closed Lost,273452.18,2024-05-20,2024-06-03,HCBG,LATAM
OPP-f947021f,"Lawson, Wells and Brown",CMP-238,Closed Lost,274185.34,2024-05-22,2024-06-01,HCBG,LATAM
OPP-bcb93301,Johnson-Reid,CMP-238,Closed Lost,263345.05,2024-05-23,2024-06-04,HCBG,LATAM
OPP-d8bb28a4,Johnson PLC,CMP-238,Closed Won,213646.95,2024-05-25,2024-06-06,HCBG,LATAM
OPP-0630748a,Juarez-Browning,CMP-238,Closed Won,263301.1,2024-05-28,2024-06-07,HCBG,LATAM
OPP-afde5c78,"Murray, Lopez and Taylor",CMP-238,Closed Won,307986.06,2024-05-27,2024-06-09,HCBG,LATAM
OPP-aa22835b,"Washington, Harris and Powell",CMP-238,Closed Lost,178135.55,2024-05-28,2024-06-08,HCBG,LATAM
OPP-7136a8a1,"Cook, Hays and Bond",CMP-238,Closed Lost,186438.61,2024-05-27,2024-06-03,HCBG,LATAM
OPP-2b55b55a,"Cortez, Everett and Li",CMP-238,Closed Won,186081.54,2024-05-25,2024-06-06,HCBG,LATAM
OPP-393412df,Guzman-Gonzales,CMP-238,Closed Lost,220895.58,2024-05-31,2024-06-11,HCBG,LATAM
OPP-d53751ea,Rojas PLC,CMP-238,Closed Won,182616.17,2024-05-31,2024-06-12,HCBG,LATAM
OPP-f3e49076,"Nichols, Morrison and Davis",CMP-238,Closed Won,198809.68,2024-05-30,2024-06-09,HCBG,LATAM
OPP-0db679d2,"Suarez, Garcia and Wells",CMP-238,Closed Won,348710.28,2024-05-29,2024-06-07,HCBG,LATAM
OPP-2184e019,"Cole, Flores and Gonzalez",CMP-238,Closed Won,204390.89,2024-05-30,2024-06-06,HCBG,LATAM
OPP-062dc7b4,Noble-Rangel,CMP-238,Closed Won,173509.72,2024-05-29,2024-06-12,HCBG,LATAM
OPP-381e778c,Mejia-Hoffman,CMP-238,Closed Won,214450.62,2024-05-29,2024-06-08,HCBG,LATAM
OPP-11956051,Ibarra-Martinez,CMP-238,Closed Won,210100.68,2024-06-01,2024-06-14,HCBG,LATAM
OPP-3e747ac7,"Wheeler, Byrd and Jones",CMP-238,Closed Won,236472.55,2024-06-03,2024-06-14,HCBG,LATAM
OPP-a9078a8b,Rios-Perkins,CMP-238,Closed Won,234418.72,2024-05-29,2024-06-05,HCBG,LATAM
OPP-b640e7d2,Hayes-Henderson,CMP-238,Closed Won,265645.8,2024-05-30,2024-06-11,HCBG,LATAM
OPP-25cf772b,"Santos, Jones and Johnson",CMP-238,Closed Won,185446.35,2024-05-31,2024-06-12,HCBG,LATAM
OPP-8acd61e6,Choi-Nelson,CMP-238,Closed Won,181473.33,2024-06-05,2024-06-17,HCBG,LATAM
OPP-c0ed9119,Mitchell-Tucker,CMP-238,Closed Lost,227302.12,2024-06-03,2024-06-14,HCBG,LATAM
OPP-e55992e8,"Miller, Prince and Davis",CMP-238,Negotiation,231780.56,2024-06-02,,HCBG,LATAM
OPP-4a76d529,"Andrade, Johnson and Houston",CMP-238,Closed Won,286900.73,2024-06-04,2024-06-15,HCBG,LATAM
OPP-3e64580c,Fox and Sons,CMP-238,Closed Won,181238.88,2024-06-03,2024-06-15,HCBG,LATAM
OPP-3f99a593,Thomas-Johnson,CMP-238,Closed Won,177075.35,2024-06-08,2024-06-15,HCBG,LATAM
OPP-66bb2ea3,House Ltd,CMP-238,Closed Lost,146148.98,2024-06-08,2024-06-15,HCBG,LATAM
OPP-764a7d06,Cruz Group,CMP-238,Closed Lost,266601.59,2024-06-07,2024-06-17,HCBG,LATAM
OPP-3e16d0c6,Gilmore Ltd,CMP-238,Closed Won,393577.19,2024-06-06,2024-06-14,HCBG,LATAM
OPP-c61de4e8,Thompson-Warner,CMP-238,Closed Won,244359.04,2024-06-06,2024-06-19,HCBG,LATAM
OPP-6f760f32,Wood PLC,CMP-238,Closed Won,271082.72,2024-06-04,2024-06-15,HCBG,LATAM
OPP-36b6d95f,"Baker, Frazier and Vasquez",CMP-238,Closed Won,290750.62,2024-06-08,2024-06-21,HCBG,LATAM
OPP-342f767c,"Carter, Brown and Wall",CMP-238,Closed Won,233366.37,2024-06-10,2024-06-18,HCBG,LATAM
OPP-4103959c,Hughes PLC,CMP-238,Closed Lost,240714.03,2024-06-08,2024-06-18,HCBG,LATAM
OPP-38bd727a,Scott-Hoffman,CMP-238,Closed Lost,220089.08,2024-06-09,2024-06-20,HCBG,LATAM
OPP-e83205ed,Bradford LLC,CMP-238,Closed Lost,293410.83,2024-06-09,2024-06-19,HCBG,LATAM
OPP-f486b1fb,"Carr, Smith and Larson",CMP-238,Closed Won,235690.16,2024-06-10,2024-06-17,HCBG,LATAM
OPP-c8e4e0c7,Arnold Group,CMP-238,Closed Won,235287.21,2024-06-11,2024-06-24,HCBG,LATAM
OPP-6f1a5e33,Stevenson-Cooke,CMP-238,Closed Lost,256494.82,2024-06-08,2024-06-22,HCBG,LATAM
OPP-4f418852,Horton-Mcgee,CMP-238,Closed Won,205146.16,2024-06-15,2024-06-27,HCBG,LATAM
OPP-05f7c55a,Garcia-Hunt,CMP-238,Closed Won,234683.71,2024-06-12,2024-06-23,HCBG,LATAM
OPP-52de4556,Jackson LLC,CMP-238,Closed Won,234992.09,2024-06-13,2024-06-27,HCBG,LATAM
OPP-33a14d7e,Green Group,CMP-238,Closed Won,215111.62,2024-06-11,2024-06-24,HCBG,LATAM
OPP-277d532f,Hernandez Group,CMP-238,Closed Won,211677.98,2024-06-17,2024-06-27,HCBG,LATAM
OPP-7cc5d9e7,"Jordan, Foster and Gibson",CMP-238,Closed Lost,200975.44,2024-06-14,2024-06-22,HCBG,LATAM
OPP-34e662cf,Perez-Phillips,CMP-238,Negotiation,250347.51,2024-06-14,,HCBG,LATAM
OPP-db6ba737,Davenport-James,CMP-238,Closed Won,238426.26,2024-06-17,2024-06-25,HCBG,LATAM
OPP-b4c433d8,"Carroll, Russell and Wright",CMP-238,Closed Won,261188.97,2024-06-17,2024-06-29,HCBG,LATAM
OPP-6d6fee94,White Inc,CMP-238,Closed Lost,274842.07,2024-06-19,2024-06-26,HCBG,LATAM
OPP-5a7df488,"Snyder, Ayala and Olson",CMP-238,Closed Won,236171.07,2024-06-14,2024-06-23,HCBG,LATAM
OPP-c92ed274,Brown-Harvey,CMP-238,Closed Won,303007.07,2024-06-17,2024-07-01,HCBG,LATAM
OPP-6558ea8c,"George, Bailey and Miller",CMP-239,Closed Lost,19044.9,2021-05-23,2021-07-08,CBG,LATAM
OPP-aa897fc1,Miller Ltd,CMP-239,Closed Lost,16250.0,2021-05-22,2021-06-19,CBG,LATAM
OPP-f872bb94,Jensen and Sons,CMP-239,Closed Lost,16250.0,2021-06-05,2021-07-12,CBG,LATAM
OPP-1fdc0976,"Lopez, Thomas and Maldonado",CMP-239,Closed Won,16250.0,2021-05-31,2021-06-29,CBG,LATAM
OPP-44281c36,Olson-Calhoun,CMP-239,Closed Lost,16250.0,2021-06-05,2021-07-23,CBG,LATAM
OPP-8e5fee07,Aguilar Ltd,CMP-239,Closed Lost,16250.0,2021-06-09,2021-07-19,CBG,LATAM
OPP-f2f6e391,Castro-Woodward,CMP-239,Closed Lost,24625.29,2021-05-24,2021-06-30,CBG,LATAM
OPP-e7f1ba43,Harris-Lowe,CMP-239,Closed Won,21080.37,2021-06-01,2021-07-10,CBG,LATAM
OPP-16fbe59e,Stewart Inc,CMP-239,Closed Lost,16250.0,2021-06-08,2021-07-19,CBG,LATAM
OPP-9b08cfe3,Warren-Bradford,CMP-239,Closed Won,18901.48,2021-05-28,2021-07-05,CBG,LATAM
OPP-122766ec,Smith Inc,CMP-239,Closed Lost,16760.26,2021-05-29,2021-07-03,CBG,LATAM
OPP-063fa3f9,Snyder-Tucker,CMP-239,Closed Won,17943.81,2021-06-05,2021-07-17,CBG,LATAM
OPP-51bc3dc1,Rhodes Group,CMP-239,Closed Won,16250.0,2021-06-07,2021-07-18,CBG,LATAM
OPP-f37269b0,Pennington-Marshall,CMP-239,Closed Lost,16250.0,2021-06-18,2021-08-01,CBG,LATAM
OPP-579e8ef2,"Navarro, Silva and Contreras",CMP-239,Closed Lost,16250.0,2021-06-08,2021-07-12,CBG,LATAM
OPP-81db5c00,Smith-Stone,CMP-239,Closed Lost,16250.0,2021-06-02,2021-07-12,CBG,LATAM
OPP-5b41dfe6,Davis LLC,CMP-239,Closed Lost,16250.0,2021-06-18,2021-08-05,CBG,LATAM
OPP-7a815145,Cummings-Olson,CMP-239,Closed Lost,16250.0,2021-06-18,2021-08-06,CBG,LATAM
OPP-19f6ce42,"Schmidt, Hodges and James",CMP-239,Closed Won,16250.0,2021-06-11,2021-07-09,CBG,LATAM
OPP-84531430,Bryant and Sons,CMP-239,Closed Won,18728.61,2021-06-18,2021-07-31,CBG,LATAM
OPP-705fe13b,"Wilcox, Kim and Johnson",CMP-239,Closed Lost,18353.29,2021-06-10,2021-07-25,CBG,LATAM
OPP-783b24c6,Ellis-Brewer,CMP-239,Closed Lost,16250.0,2021-06-12,2021-07-15,CBG,LATAM
OPP-68d1f989,Miller-Mckee,CMP-239,Closed Lost,16250.0,2021-06-14,2021-07-25,CBG,LATAM
OPP-ca72a672,Castillo-Collier,CMP-239,Closed Lost,16250.0,2021-06-23,2021-08-05,CBG,LATAM
OPP-2ce684b0,Molina-Brown,CMP-239,Negotiation,23891.99,2021-06-29,,CBG,LATAM
OPP-327f720c,Martin-Diaz,CMP-239,Closed Won,16250.0,2021-06-20,2021-07-20,CBG,LATAM
OPP-9e3fd427,"Chavez, Guerra and Peterson",CMP-239,Closed Lost,22425.96,2021-07-02,2021-07-30,CBG,LATAM
OPP-7fa3b886,"Brown, Mitchell and Gomez",CMP-239,Closed Lost,16250.0,2021-06-30,2021-08-11,CBG,LATAM
OPP-d1eb3945,Gamble Ltd,CMP-239,Closed Lost,16332.12,2021-07-01,2021-08-18,CBG,LATAM
OPP-8fd1edca,Johnson-Hill,CMP-239,Closed Lost,16250.0,2021-07-02,2021-08-12,CBG,LATAM
OPP-1ed2c793,Gonzalez-Barnes,CMP-239,Closed Lost,16250.0,2021-06-27,2021-07-31,CBG,LATAM
OPP-87a755bb,Brown LLC,CMP-239,Closed Lost,16250.0,2021-07-04,2021-08-11,CBG,LATAM
OPP-ee984eb3,"Walters, Hancock and Cole",CMP-239,Closed Lost,19712.74,2021-07-10,2021-08-26,CBG,LATAM
OPP-ce79acff,"Murphy, Orozco and Hicks",CMP-239,Closed Lost,16649.23,2021-06-21,2021-07-31,CBG,LATAM
OPP-8ecd11a7,"Mcbride, Miller and Haley",CMP-239,Closed Lost,16250.0,2021-07-06,2021-08-09,CBG,LATAM
OPP-4fd2ed8c,Patrick LLC,CMP-239,Closed Lost,21034.06,2021-07-10,2021-08-20,CBG,LATAM
OPP-63997cfe,"Johnson, Ward and Riley",CMP-239,Closed Lost,16718.22,2021-06-29,2021-08-05,CBG,LATAM
OPP-bb577197,Townsend and Sons,CMP-239,Closed Lost,16250.0,2021-07-15,2021-08-17,CBG,LATAM
OPP-6a52bcbb,"Ryan, Vance and Gonzalez",CMP-239,Closed Lost,16250.0,2021-07-11,2021-08-27,CBG,LATAM
OPP-53c43a86,Martinez-Adams,CMP-239,Negotiation,16250.0,2021-07-12,,CBG,LATAM
OPP-77438b77,"Morales, Garcia and Santos",CMP-239,Closed Lost,16250.0,2021-07-09,2021-08-06,CBG,LATAM
OPP-84b19d48,Montgomery-Hansen,CMP-239,Closed Lost,16250.0,2021-07-08,2021-08-25,CBG,LATAM
OPP-780764ed,"Garrison, Cruz and Benson",CMP-239,Closed Won,17590.51,2021-07-09,2021-08-06,CBG,LATAM
OPP-b02b963d,"Chandler, Austin and Reyes",CMP-239,Closed Lost,16250.0,2021-07-21,2021-09-07,CBG,LATAM
OPP-bb0bac53,"Morris, Watts and Hopkins",CMP-239,Closed Lost,16250.0,2021-07-10,2021-08-25,CBG,LATAM
OPP-249eebd9,Pineda and Sons,CMP-239,Closed Won,16250.0,2021-07-06,2021-08-07,CBG,LATAM
OPP-a171ddd1,Fox-Tran,CMP-239,Closed Lost,16250.0,2021-07-06,2021-08-17,CBG,LATAM
OPP-44d9b69c,"Johnson, Williams and Pennington",CMP-239,Closed Lost,16250.0,2021-07-05,2021-08-10,CBG,LATAM
OPP-48d7e546,Stanley Group,CMP-239,Closed Lost,16250.0,2021-07-25,2021-09-08,CBG,LATAM
OPP-bdae84f7,Moore Inc,CMP-239,Closed Won,16250.0,2021-07-19,2021-08-18,CBG,LATAM
OPP-5273a979,"Roberson, Morris and Alvarez",CMP-239,Closed Won,22111.26,2021-07-24,2021-09-02,CBG,LATAM
OPP-b21706ce,"Walker, Anderson and Gates",CMP-239,Closed Won,23841.98,2021-07-29,2021-09-09,CBG,LATAM
OPP-3e8a7af1,"Rocha, White and Sanders",CMP-239,Closed Lost,18017.18,2021-07-09,2021-08-19,CBG,LATAM
OPP-b5ca2c01,"Bryant, Sanders and Diaz",CMP-239,Negotiation,16250.0,2021-07-22,,CBG,LATAM
OPP-149cb0c4,"Ruiz, Valdez and Jackson",CMP-239,Closed Lost,16250.0,2021-07-16,2021-08-14,CBG,LATAM
OPP-181aa9f1,"Farley, Ryan and Dougherty",CMP-239,Closed Won,23970.8,2021-07-14,2021-08-23,CBG,LATAM
OPP-e95ad260,Warner-Cobb,CMP-239,Closed Lost,16250.0,2021-07-18,2021-09-02,CBG,LATAM
OPP-3cccd38d,"White, Taylor and Lee",CMP-239,Closed Lost,16250.0,2021-08-04,2021-09-01,CBG,LATAM
OPP-3d7e54e8,Horton-Mcdaniel,CMP-239,Closed Lost,19966.54,2021-07-30,2021-09-02,CBG,LATAM
OPP-0c36f3f7,Potter Ltd,CMP-239,Closed Lost,17318.9,2021-08-03,2021-09-18,CBG,LATAM
OPP-11d9dfb5,Carrillo Inc,CMP-239,Closed Won,29457.21,2021-07-22,2021-09-04,CBG,LATAM
OPP-df0c8fa7,Jackson-Wilson,CMP-239,Closed Lost,17305.94,2021-08-06,2021-09-05,CBG,LATAM
OPP-7d0f14d2,Caldwell-Sims,CMP-239,Closed Lost,30466.01,2021-08-09,2021-09-24,CBG,LATAM
OPP-3901cdde,"Carroll, Keller and Sanchez",CMP-239,Closed Lost,36993.59,2021-08-06,2021-09-08,CBG,LATAM
OPP-d2737ad8,Obrien LLC,CMP-239,Closed Won,20420.4,2021-08-05,2021-09-05,CBG,LATAM
OPP-51f9a9bb,Kim-Lopez,CMP-239,Closed Lost,16250.0,2021-08-08,2021-09-09,CBG,LATAM
OPP-c7e99322,Taylor-Hernandez,CMP-240,Closed Lost,224756.47,2022-09-04,2022-09-29,CBG,EMEA
OPP-df565a46,"Coleman, Macdonald and Bennett",CMP-240,Closed Won,211795.78,2022-09-04,2022-10-02,CBG,EMEA
OPP-de548417,Ramirez-Stanley,CMP-240,Closed Lost,205349.7,2022-09-03,2022-09-29,CBG,EMEA
OPP-80750de2,"Hanson, Thompson and Rose",CMP-240,Closed Lost,204408.66,2022-09-04,2022-09-25,CBG,EMEA
OPP-2f6b285a,Day Inc,CMP-240,Closed Lost,249963.15,2022-09-03,2022-09-24,CBG,EMEA
OPP-c0b9e63c,"Blair, Ortiz and Hanson",CMP-240,Closed Won,202622.2,2022-09-14,2022-10-12,CBG,EMEA
OPP-c7aa5946,"Gonzalez, Mitchell and Ellis",CMP-240,Closed Won,256680.32,2022-09-04,2022-09-26,CBG,EMEA
OPP-3fb8bfaf,Rodriguez-Young,CMP-240,Closed Won,240020.4,2022-09-11,2022-10-08,CBG,EMEA
OPP-174780f1,"Garza, Cooper and Welch",CMP-240,Closed Lost,295256.82,2022-09-10,2022-10-03,CBG,EMEA
OPP-954676fd,Bell-Miller,CMP-240,Closed Won,209882.26,2022-09-11,2022-09-27,CBG,EMEA
OPP-562b0997,Allen PLC,CMP-240,Closed Won,167789.12,2022-09-14,2022-10-07,CBG,EMEA
OPP-932f024e,Hernandez-Smith,CMP-240,Closed Lost,114572.74,2022-09-13,2022-09-29,CBG,EMEA
OPP-61eec66e,Dawson-Walker,CMP-240,Closed Lost,214101.43,2022-09-10,2022-09-27,CBG,EMEA
OPP-c27ec565,Cole Ltd,CMP-240,Closed Lost,281960.25,2022-09-22,2022-10-17,CBG,EMEA
OPP-94512d47,Henson Inc,CMP-240,Closed Lost,148338.85,2022-09-21,2022-10-13,CBG,EMEA
OPP-6439fc5f,Carter-Perez,CMP-240,Closed Won,195359.0,2022-09-23,2022-10-17,CBG,EMEA
OPP-543b4d84,"Jefferson, Walker and Orozco",CMP-240,Closed Won,165268.3,2022-09-17,2022-10-15,CBG,EMEA
OPP-f918d07d,Schwartz Ltd,CMP-240,Closed Won,224742.37,2022-09-16,2022-10-10,CBG,EMEA
OPP-d2d727ce,"Smith, Thompson and Rose",CMP-240,Closed Won,243103.67,2022-09-19,2022-10-08,CBG,EMEA
OPP-c94a3ce2,"Salazar, Fields and Evans",CMP-240,Closed Lost,317601.95,2022-09-21,2022-10-15,CBG,EMEA
OPP-0ff6d489,Russo Ltd,CMP-240,Closed Won,188578.77,2022-09-28,2022-10-21,CBG,EMEA
OPP-6330019f,Hickman-Bentley,CMP-240,Closed Won,273085.68,2022-09-30,2022-10-14,CBG,EMEA
OPP-a70a71e6,Campbell PLC,CMP-240,Negotiation,151700.02,2022-09-21,,CBG,EMEA
OPP-a0be1e4c,Cruz Group,CMP-240,Closed Won,182921.93,2022-09-26,2022-10-22,CBG,EMEA
OPP-ac3365ff,Skinner-Kennedy,CMP-240,Closed Won,190053.92,2022-10-01,2022-10-24,CBG,EMEA
OPP-2e0b8b34,Torres Inc,CMP-240,Closed Lost,173160.53,2022-09-29,2022-10-20,CBG,EMEA
OPP-8be56f77,"Gonzales, Hernandez and Hampton",CMP-240,Closed Lost,228295.26,2022-09-24,2022-10-14,CBG,EMEA
OPP-a3f43ad8,Kelley Group,CMP-240,Closed Lost,240192.12,2022-10-04,2022-10-20,CBG,EMEA
OPP-7c789dbd,"Brown, Wallace and Bryan",CMP-240,Closed Lost,156868.09,2022-09-27,2022-10-20,CBG,EMEA
OPP-20090fd4,Medina Inc,CMP-240,Closed Won,293633.99,2022-10-02,2022-10-29,CBG,EMEA
OPP-9d0e56d2,"Andrade, Rodriguez and Morse",CMP-240,Closed Won,209120.05,2022-10-06,2022-10-27,CBG,EMEA
OPP-e2436a0f,Le PLC,CMP-240,Closed Won,205268.22,2022-10-02,2022-10-16,CBG,EMEA
OPP-be228f61,Sanchez-Espinoza,CMP-240,Closed Won,243264.74,2022-10-05,2022-10-23,CBG,EMEA
OPP-ebf702bd,Rivera Group,CMP-240,Closed Lost,191701.42,2022-10-10,2022-11-01,CBG,EMEA
OPP-74d84b4d,Durham and Sons,CMP-240,Closed Lost,202657.63,2022-10-04,2022-10-22,CBG,EMEA
OPP-f611602f,Gomez-Thompson,CMP-240,Closed Won,287293.78,2022-10-06,2022-10-28,CBG,EMEA
OPP-c1c0fdad,"Warner, Velazquez and Brooks",CMP-240,Closed Lost,101665.33,2022-10-12,2022-11-06,CBG,EMEA
OPP-09d0c8f2,Sanders Inc,CMP-240,Closed Lost,151413.86,2022-10-09,2022-11-02,CBG,EMEA
OPP-44cc620b,"Graham, Chen and Smith",CMP-240,Closed Won,145844.13,2022-10-09,2022-11-04,CBG,EMEA
OPP-008e0a74,Davis PLC,CMP-240,Closed Lost,145215.03,2022-10-07,2022-11-01,CBG,EMEA
OPP-00d6485d,Weber PLC,CMP-240,Closed Won,200331.32,2022-10-10,2022-11-05,CBG,EMEA
OPP-6530a1bb,Wiggins-Thomas,CMP-240,Closed Won,189619.61,2022-10-20,2022-11-13,CBG,EMEA
OPP-74a0586f,Mcbride-Abbott,CMP-240,Closed Lost,145743.05,2022-10-21,2022-11-05,CBG,EMEA
OPP-ec1d2664,"Massey, Cook and Baker",CMP-240,Closed Lost,162744.14,2022-10-18,2022-11-12,CBG,EMEA
OPP-bb2cf7c0,Young Group,CMP-240,Negotiation,116386.07,2022-10-20,,CBG,EMEA
OPP-cb82e6a5,Kaiser-Hernandez,CMP-240,Closed Lost,166726.57,2022-10-19,2022-11-09,CBG,EMEA
OPP-188e24e5,"Mathews, Zimmerman and Mendez",CMP-240,Closed Won,208846.6,2022-10-22,2022-11-18,CBG,EMEA
OPP-4f3229e2,Frey-Davis,CMP-240,Closed Won,156425.55,2022-10-15,2022-11-04,CBG,EMEA
OPP-ae67a373,Gray-Gaines,CMP-240,Closed Lost,183977.35,2022-10-26,2022-11-15,CBG,EMEA
OPP-07932e39,Lopez PLC,CMP-240,Closed Won,179392.1,2022-10-27,2022-11-14,CBG,EMEA
OPP-96d3695b,Lambert-Haley,CMP-240,Closed Won,106833.14,2022-10-28,2022-11-14,CBG,EMEA
OPP-f50f56f8,"Turner, Benson and Mcintyre",CMP-240,Closed Won,115947.38,2022-10-29,2022-11-13,CBG,EMEA
OPP-39ff3a9a,"Thornton, Anderson and Pierce",CMP-240,Closed Won,205633.92,2022-10-25,2022-11-22,CBG,EMEA
OPP-02aa40df,"Jennings, Martin and Lewis",CMP-240,Closed Won,199077.75,2022-10-31,2022-11-22,CBG,EMEA
OPP-a9835480,"Johnson, Sheppard and Bailey",CMP-240,Closed Won,147691.79,2022-10-31,2022-11-27,CBG,EMEA
OPP-20727022,"Webster, Charles and Hanson",CMP-240,Closed Won,246527.56,2022-10-23,2022-11-07,CBG,EMEA
OPP-6a194a0b,"Neal, Williams and Mendoza",CMP-240,Closed Won,139356.63,2022-10-30,2022-11-23,CBG,EMEA
OPP-3c8ad2ca,Bennett-Sandoval,CMP-240,Closed Lost,218400.14,2022-10-29,2022-11-26,CBG,EMEA
OPP-718d2725,"Gordon, Murphy and Johnson",CMP-240,Closed Won,117300.88,2022-11-04,2022-12-02,CBG,EMEA
OPP-113f51c3,Wilson and Sons,CMP-240,Closed Won,71277.18,2022-11-07,2022-12-01,CBG,EMEA
OPP-ed014c9e,"Ferguson, Sharp and Nichols",CMP-240,Closed Won,169467.64,2022-10-30,2022-11-27,CBG,EMEA
OPP-a0763f35,Hamilton and Sons,CMP-240,Closed Lost,112056.01,2022-11-08,2022-11-30,CBG,EMEA
OPP-670fc04d,"Romero, Adams and Barron",CMP-240,Closed Won,225910.41,2022-10-31,2022-11-19,CBG,EMEA
OPP-e08aded8,Mora PLC,CMP-240,Closed Won,172189.94,2022-10-31,2022-11-17,CBG,EMEA
OPP-498cef0c,Kaufman-Ross,CMP-240,Closed Won,107414.48,2022-11-08,2022-12-04,CBG,EMEA
OPP-bad23f1c,Turner-Acosta,CMP-240,Closed Won,160216.21,2022-11-02,2022-11-17,CBG,EMEA
OPP-d10e3106,Becker Inc,CMP-240,Closed Lost,149140.85,2022-11-10,2022-11-24,CBG,EMEA
OPP-4b678c95,"Meza, Schneider and Parker",CMP-240,Closed Won,265077.44,2022-11-13,2022-11-29,CBG,EMEA
OPP-eeaef6e4,Hughes Inc,CMP-240,Closed Won,170979.42,2022-11-11,2022-12-05,CBG,EMEA
OPP-126b6645,"Ortega, Hurst and Booth",CMP-240,Closed Won,109988.11,2022-11-10,2022-11-24,CBG,EMEA
OPP-12f773c2,Hernandez Ltd,CMP-240,Closed Lost,208339.13,2022-11-14,2022-12-12,CBG,EMEA
OPP-608251be,Morton-Turner,CMP-240,Closed Lost,126829.23,2022-11-08,2022-11-25,CBG,EMEA
OPP-5c0a1c84,Conley-Smith,CMP-240,Closed Lost,224092.72,2022-11-09,2022-12-01,CBG,EMEA
OPP-20bee3e5,Brown-Case,CMP-240,Closed Won,161617.21,2022-11-20,2022-12-12,CBG,EMEA
OPP-5a0746a6,Fisher LLC,CMP-240,Negotiation,206036.2,2022-11-11,,CBG,EMEA
OPP-ebabc272,Davidson Group,CMP-241,Closed Lost,17500.0,2020-10-19,2020-11-18,CBG,LATAM
OPP-e0c6043d,Rogers Ltd,CMP-241,Closed Won,17500.0,2020-10-14,2020-11-16,CBG,LATAM
OPP-f4cab5d5,Reed-Cummings,CMP-241,Closed Won,17500.0,2020-10-13,2020-11-14,CBG,LATAM
OPP-2bdcce5d,Harrington-Taylor,CMP-241,Closed Lost,17500.0,2020-10-18,2020-11-20,CBG,LATAM
OPP-e4c21429,"Oliver, Jones and Kirk",CMP-241,Closed Won,17500.0,2020-10-22,2020-12-02,CBG,LATAM
OPP-ceba9cde,Shepherd-Harper,CMP-241,Closed Won,20986.44,2020-10-21,2020-11-23,CBG,LATAM
OPP-86586933,"Sanchez, Moore and Hogan",CMP-241,Closed Won,17500.0,2020-10-25,2020-12-01,CBG,LATAM
OPP-b2ff083c,"Diaz, Rodriguez and Oconnell",CMP-241,Closed Won,19046.66,2020-10-15,2020-11-28,CBG,LATAM
OPP-7fd08bd9,Carpenter-Ingram,CMP-241,Closed Lost,17500.0,2020-10-17,2020-11-14,CBG,LATAM
