DATE,CAMPAIGN_ID,CHANNEL,SPEND_AMT,IMPRESSIONS,CLICKS,VIDEO_VIEWS_50
2020-12-16,CMP-230,Microsoft Ads,104068.6,5203430,94195,780514
2020-12-17,CMP-230,Microsoft Ads,115140.97,5757048,129979,863557
2020-12-18,CMP-230,Microsoft Ads,128548.98,6427448,148602,964117
2020-12-19,CMP-230,Microsoft Ads,138426.8,6921339,123926,1038200
2020-12-20,CMP-230,Microsoft Ads,105103.75,5255187,84697,788278
2020-12-21,CMP-230,Microsoft Ads,135201.34,6760067,116520,1014010
2020-12-22,CMP-230,Microsoft Ads,134022.0,6701099,124875,1005164
2023-07-14,CMP-231,LinkedIn,174603.61,2328048,8667,349207
2023-07-15,CMP-231,LinkedIn,297575.09,3967667,12858,595150
2023-07-16,CMP-231,LinkedIn,227774.68,3036995,9870,455549
2023-07-17,CMP-231,LinkedIn,222648.06,2968640,10319,445296
2023-07-18,CMP-231,LinkedIn,205459.18,2739455,12612,410918
2023-07-19,CMP-231,LinkedIn,232078.48,3094379,11257,464156
2023-07-20,CMP-231,LinkedIn,254275.25,3390336,11619,508550
2023-07-21,CMP-231,LinkedIn,206497.89,2753305,11216,412995
2023-07-22,CMP-231,LinkedIn,203331.25,2711083,11621,406662
2023-07-23,CMP-231,LinkedIn,240106.68,3201422,14198,480213
2023-07-24,CMP-231,LinkedIn,306246.03,4083280,13823,612492
2023-07-25,CMP-231,LinkedIn,217397.72,2898636,10757,434795
2023-07-26,CMP-231,LinkedIn,190828.92,2544385,11440,381657
2023-07-27,CMP-231,LinkedIn,278970.05,3719600,14785,557940
2023-07-28,CMP-231,LinkedIn,246808.1,3290774,10843,493616
2023-07-29,CMP-231,LinkedIn,249376.41,3325018,14850,498752
2023-07-30,CMP-231,LinkedIn,252029.24,3360389,12179,504058
2023-07-31,CMP-231,LinkedIn,265600.3,3541337,13380,531200
2023-08-01,CMP-231,LinkedIn,247836.56,3304487,13152,495673
2023-08-02,CMP-231,LinkedIn,224132.52,2988433,13000,448264
2023-08-03,CMP-231,LinkedIn,296925.28,3959003,12701,593850
2023-08-04,CMP-231,LinkedIn,304127.85,4055038,16294,608255
2023-08-05,CMP-231,LinkedIn,270405.4,3605405,16473,540810
2023-08-06,CMP-231,LinkedIn,236575.27,3154336,14307,473150
2023-08-07,CMP-231,LinkedIn,194657.06,2595427,8966,389314
2023-08-08,CMP-231,LinkedIn,264141.13,3521881,16173,528282
2023-08-09,CMP-231,LinkedIn,298163.35,3975511,16816,596326
2023-08-10,CMP-231,LinkedIn,245029.69,3267062,12186,490059
2023-08-11,CMP-231,LinkedIn,310844.39,4144591,15382,621688
2023-08-12,CMP-231,LinkedIn,276697.71,3689302,14945,553395
2023-08-13,CMP-231,LinkedIn,257051.71,3427356,13125,514103
2023-08-14,CMP-231,LinkedIn,308646.67,4115288,16933,617293
2023-08-15,CMP-231,LinkedIn,304731.84,4063091,13051,609463
2023-08-16,CMP-231,LinkedIn,251861.7,3358156,14599,503723
2023-08-17,CMP-231,LinkedIn,276827.17,3691028,17155,553654
2023-08-18,CMP-231,LinkedIn,169574.5,2260993,7236,339148
2023-08-19,CMP-231,LinkedIn,237322.42,3164298,10274,474644
2023-08-20,CMP-231,LinkedIn,310052.63,4134035,14697,620105
2023-08-21,CMP-231,LinkedIn,237380.53,3165073,10437,474760
2023-08-22,CMP-231,LinkedIn,244531.45,3260419,12415,489062
2023-08-23,CMP-231,LinkedIn,175404.05,2338720,8737,350808
2023-08-24,CMP-231,LinkedIn,225618.35,3008244,14391,451236
2023-08-25,CMP-231,LinkedIn,199039.69,2653862,10805,398079
2023-08-26,CMP-231,LinkedIn,311903.65,4158715,18577,623807
2023-08-27,CMP-231,LinkedIn,312779.99,4170399,19806,625559
2023-08-28,CMP-231,LinkedIn,239824.06,3197654,13795,479648
2023-08-29,CMP-231,LinkedIn,184929.66,2465728,9630,369859
2023-08-30,CMP-231,LinkedIn,286085.66,3814475,15290,572171
2023-08-31,CMP-231,LinkedIn,270690.25,3609203,15855,541380
2023-09-01,CMP-231,LinkedIn,205640.29,2741870,12615,411280
2023-09-02,CMP-231,LinkedIn,235520.92,3140278,11104,471041
2023-09-03,CMP-231,LinkedIn,294252.18,3923362,15177,588504
2023-09-04,CMP-231,LinkedIn,277584.82,3701130,15088,555169
2023-09-05,CMP-231,LinkedIn,224233.41,2989778,13441,448466
2023-09-06,CMP-231,LinkedIn,253570.29,3380937,12931,507140
2023-09-07,CMP-231,LinkedIn,184807.26,2464096,11415,369614
2023-09-08,CMP-231,LinkedIn,174073.25,2320976,10632,348146
2023-09-09,CMP-231,LinkedIn,221060.74,2947476,12447,442121
2023-09-10,CMP-231,LinkedIn,302474.66,4032995,13884,604949
2023-09-11,CMP-231,LinkedIn,251033.41,3347112,14804,502066
2023-09-12,CMP-231,LinkedIn,278637.74,3715169,15013,557275
2023-09-13,CMP-231,LinkedIn,259401.45,3458685,15259,518802
2023-09-14,CMP-231,LinkedIn,290720.68,3876275,17128,581441
2023-09-15,CMP-231,LinkedIn,220198.21,2935976,14077,440396
2023-09-16,CMP-231,LinkedIn,231854.54,3091393,10013,463708
2023-09-17,CMP-231,LinkedIn,221445.25,2952603,10051,442890
2023-09-18,CMP-231,LinkedIn,186522.42,2486965,9078,373044
2023-09-19,CMP-231,LinkedIn,176666.08,2355547,10132,353332
2022-04-15,CMP-232,LinkedIn,49656.97,662092,2217,0
2022-04-16,CMP-232,LinkedIn,44577.96,594372,2156,0
2022-04-17,CMP-232,LinkedIn,63018.01,840240,3985,0
2022-04-18,CMP-232,LinkedIn,74024.72,986996,4541,0
2022-04-19,CMP-232,LinkedIn,48670.24,648936,2351,0
2022-04-20,CMP-232,LinkedIn,45057.35,600764,2670,0
2022-04-21,CMP-232,LinkedIn,44818.95,597586,2444,0
2022-04-22,CMP-232,LinkedIn,51273.09,683641,2453,0
2022-04-23,CMP-232,LinkedIn,78199.25,1042656,4598,0
2022-04-24,CMP-232,LinkedIn,72624.96,968332,3984,0
2022-04-25,CMP-232,LinkedIn,73860.08,984801,4168,0
2022-04-26,CMP-232,LinkedIn,76584.39,1021125,3727,0
2022-04-27,CMP-232,LinkedIn,63866.93,851559,3665,0
2022-04-28,CMP-232,LinkedIn,56531.16,753748,3472,0
2022-04-29,CMP-232,LinkedIn,77803.36,1037378,4139,0
2022-04-30,CMP-232,LinkedIn,56447.91,752638,2976,0
2022-05-01,CMP-232,LinkedIn,73197.57,975967,4131,0
2022-05-02,CMP-232,LinkedIn,43911.18,585482,2381,0
2022-05-03,CMP-232,LinkedIn,42915.39,572205,2543,0
2022-05-04,CMP-232,LinkedIn,54188.69,722515,2857,0
2022-05-05,CMP-232,LinkedIn,71238.1,949841,3110,0
2022-05-06,CMP-232,LinkedIn,48034.99,640466,2457,0
2022-05-07,CMP-232,LinkedIn,50622.44,674965,2524,0
2022-05-08,CMP-232,LinkedIn,78469.28,1046257,4729,0
2022-05-09,CMP-232,LinkedIn,74327.21,991029,4657,0
2022-05-10,CMP-232,LinkedIn,54646.26,728616,2677,0
2022-05-11,CMP-232,LinkedIn,50772.4,676965,3065,0
2022-05-12,CMP-232,LinkedIn,66920.11,892268,3192,0
2022-05-13,CMP-232,LinkedIn,55953.25,746043,2992,0
2022-05-14,CMP-232,LinkedIn,61431.87,819091,3785,0
2022-05-15,CMP-232,LinkedIn,56082.74,747769,3479,0
2022-05-16,CMP-232,LinkedIn,58286.62,777154,3414,0
2022-05-17,CMP-232,LinkedIn,76007.36,1013431,4714,0
2022-05-18,CMP-232,LinkedIn,44352.69,591369,2087,0
2022-05-19,CMP-232,LinkedIn,59574.76,794330,3090,0
2020-11-11,CMP-233,Programmatic,122228.93,8148595,6885,1222289
2020-11-12,CMP-233,Programmatic,93697.5,6246499,5477,936974
2020-11-13,CMP-233,Programmatic,119299.58,7953305,9431,1192995
2020-11-14,CMP-233,Programmatic,95251.46,6350097,5344,952514
2020-11-15,CMP-233,Programmatic,113000.33,7533355,8127,1130003
2020-11-16,CMP-233,Programmatic,88071.23,5871415,6781,880712
2020-11-17,CMP-233,Programmatic,124030.65,8268710,8460,1240306
2020-11-18,CMP-233,Programmatic,100289.46,6685964,6144,1002894
2020-11-19,CMP-233,Programmatic,101376.54,6758435,6595,1013765
2020-11-20,CMP-233,Programmatic,85033.14,5668875,4687,850331
2020-11-21,CMP-233,Programmatic,82168.53,5477901,4815,821685
2020-11-22,CMP-233,Programmatic,98918.27,6594551,6862,989182
2020-11-23,CMP-233,Programmatic,102769.72,6851314,6544,1027697
2020-11-24,CMP-233,Programmatic,91924.37,6128291,6947,919243
2020-11-25,CMP-233,Programmatic,95108.53,6340568,7577,951085
2020-11-26,CMP-233,Programmatic,92988.83,6199255,6570,929888
2020-11-27,CMP-233,Programmatic,70454.65,4696976,4985,704546
2020-11-28,CMP-233,Programmatic,116828.74,7788582,9167,1168287
2020-11-29,CMP-233,Programmatic,125274.65,8351643,7623,1252746
2020-11-30,CMP-233,Programmatic,100847.65,6723176,6590,1008476
2020-12-01,CMP-233,Programmatic,100178.87,6678591,5763,1001788
2020-12-02,CMP-233,Programmatic,117102.16,7806810,9085,1171021
2020-12-03,CMP-233,Programmatic,93570.31,6238020,5690,935703
2020-12-04,CMP-233,Programmatic,75692.04,5046136,5417,756920
2020-12-05,CMP-233,Programmatic,85614.41,5707627,6642,856144
2020-12-06,CMP-233,Programmatic,106384.45,7092296,7505,1063844
2020-12-07,CMP-233,Programmatic,99923.26,6661550,5451,999232
2020-12-08,CMP-233,Programmatic,121488.7,8099246,8513,1214886
2020-12-09,CMP-233,Programmatic,125086.0,8339066,8463,1250859
2020-12-10,CMP-233,Programmatic,108647.89,7243192,5957,1086478
2020-12-11,CMP-233,Programmatic,104110.72,6940714,7675,1041107
2020-12-12,CMP-233,Programmatic,112607.81,7507187,8318,1126078
2020-12-13,CMP-233,Programmatic,80638.75,5375916,6398,806387
2020-12-14,CMP-233,Programmatic,125150.85,8343389,6927,1251508
2020-12-15,CMP-233,Programmatic,121750.6,8116706,7433,1217505
2020-12-16,CMP-233,Programmatic,107442.21,7162813,6698,1074421
2020-12-17,CMP-233,Programmatic,123563.04,8237535,6924,1235630
2020-12-18,CMP-233,Programmatic,96353.99,6423599,6238,963539
2020-12-19,CMP-233,Programmatic,86412.81,5760854,6096,864128
2020-12-20,CMP-233,Programmatic,75126.0,5008400,5442,751260
2020-12-21,CMP-233,Programmatic,124306.22,8287081,9296,1243062
2020-12-22,CMP-233,Programmatic,117326.04,7821735,7382,1173260
2020-12-23,CMP-233,Programmatic,86347.0,5756466,5795,863469
2020-12-24,CMP-233,Programmatic,70186.24,4679082,5512,701862
2020-12-25,CMP-233,Programmatic,75862.92,5057527,5872,758629
2020-12-26,CMP-233,Programmatic,72377.73,4825182,5447,723777
2020-12-27,CMP-233,Programmatic,76336.31,5089087,4148,763363
2020-12-28,CMP-233,Programmatic,109190.82,7279387,6639,1091908
2020-12-29,CMP-233,Programmatic,108901.75,7260116,7420,1089017
2020-12-30,CMP-233,Programmatic,73838.03,4922535,5773,738380
2020-12-31,CMP-233,Programmatic,93723.87,6248257,6834,937238
2021-01-01,CMP-233,Programmatic,112634.1,7508939,7822,1126340
2021-01-02,CMP-233,Programmatic,99244.67,6616311,5823,992446
2021-01-03,CMP-233,Programmatic,115440.32,7696021,7511,1154403
2021-01-04,CMP-233,Programmatic,105143.51,7009567,7493,1051435
2021-01-05,CMP-233,Programmatic,125431.81,8362120,6843,1254318
2021-01-06,CMP-233,Programmatic,101674.12,6778274,6539,1016741
2021-01-07,CMP-233,Programmatic,85339.63,5689308,5088,853396
2021-01-08,CMP-233,Programmatic,82283.46,5485563,6574,822834
2021-01-09,CMP-233,Programmatic,128542.03,8569468,7155,1285420
2021-01-10,CMP-233,Programmatic,80163.24,5344216,5812,801632
2021-05-14,CMP-234,Meta (Facebook),25302.68,2108556,17260,0
2021-05-15,CMP-234,Meta (Facebook),22874.09,1906174,11673,0
2021-05-16,CMP-234,Meta (Facebook),25243.07,2103588,17409,0
2021-05-17,CMP-234,Meta (Facebook),22627.1,1885591,14160,0
2021-05-18,CMP-234,Meta (Facebook),19482.74,1623561,10826,0
2021-05-19,CMP-234,Meta (Facebook),24627.3,2052274,16824,0
2021-05-20,CMP-234,Meta (Facebook),23258.63,1938219,15140,0
2021-05-21,CMP-234,Meta (Facebook),17334.66,1444554,8946,0
2021-05-22,CMP-234,Meta (Facebook),22002.82,1833568,11174,0
2021-05-23,CMP-234,Meta (Facebook),23336.44,1944703,12478,0
2021-05-24,CMP-234,Meta (Facebook),25364.03,2113668,16619,0
2021-05-25,CMP-234,Meta (Facebook),21118.83,1759902,10746,0
2021-05-26,CMP-234,Meta (Facebook),23489.02,1957418,16402,0
2021-05-27,CMP-234,Meta (Facebook),23175.77,1931314,11008,0
2021-05-28,CMP-234,Meta (Facebook),15335.52,1277960,8302,0
2021-05-29,CMP-234,Meta (Facebook),17647.45,1470621,11583,0
2021-05-30,CMP-234,Meta (Facebook),26054.06,2171171,13730,0
2021-05-31,CMP-234,Meta (Facebook),19329.51,1610792,10085,0
2021-06-01,CMP-234,Meta (Facebook),26877.55,2239795,15695,0
2021-06-02,CMP-234,Meta (Facebook),23610.28,1967523,13307,0
2021-06-03,CMP-234,Meta (Facebook),23284.87,1940406,12962,0
2021-06-04,CMP-234,Meta (Facebook),19511.28,1625940,11993,0
2021-06-05,CMP-234,Meta (Facebook),22767.38,1897282,12184,0
2021-06-06,CMP-234,Meta (Facebook),17045.99,1420498,9420,0
2021-06-07,CMP-234,Meta (Facebook),20489.46,1707455,12567,0
2021-06-08,CMP-234,Meta (Facebook),26957.16,2246430,12807,0
2021-06-09,CMP-234,Meta (Facebook),18267.59,1522299,9350,0
2021-06-10,CMP-234,Meta (Facebook),21617.6,1801466,12255,0
2021-06-11,CMP-234,Meta (Facebook),24554.54,2046212,12847,0
2021-06-12,CMP-234,Meta (Facebook),22811.89,1900991,15350,0
2021-06-13,CMP-234,Meta (Facebook),26907.28,2242273,18576,0
2021-06-14,CMP-234,Meta (Facebook),25127.36,2093946,17037,0
2021-06-15,CMP-234,Meta (Facebook),18149.33,1512444,9306,0
2021-06-16,CMP-234,Meta (Facebook),15195.56,1266296,9597,0
2021-06-17,CMP-234,Meta (Facebook),27254.28,2271189,13907,0
2021-06-18,CMP-234,Meta (Facebook),23361.68,1946806,14971,0
2021-06-19,CMP-234,Meta (Facebook),27126.65,2260554,16753,0
2021-06-20,CMP-234,Meta (Facebook),27679.47,2306622,15143,0
2021-06-21,CMP-234,Meta (Facebook),19644.05,1637003,11656,0
2021-06-22,CMP-234,Meta (Facebook),20078.91,1673242,9376,0
2021-06-23,CMP-234,Meta (Facebook),24589.96,2049163,15788,0
2021-06-24,CMP-234,Meta (Facebook),24786.88,2065573,13562,0
2021-06-25,CMP-234,Meta (Facebook),21876.59,1823049,12046,0
2021-06-26,CMP-234,Meta (Facebook),15319.23,1276602,9159,0
2021-06-27,CMP-234,Meta (Facebook),16714.56,1392879,8112,0
2021-06-28,CMP-234,Meta (Facebook),24897.29,2074774,11673,0
2021-06-29,CMP-234,Meta (Facebook),27533.29,2294441,16159,0
2021-06-30,CMP-234,Meta (Facebook),27844.26,2320355,13370,0
2021-07-01,CMP-234,Meta (Facebook),31737.75,2644812,17397,0
2021-07-02,CMP-234,Meta (Facebook),36451.69,3037640,20083,0
2021-07-03,CMP-234,Meta (Facebook),25879.76,2156646,17255,0
2021-07-04,CMP-234,Meta (Facebook),27950.02,2329168,13153,0
2021-07-05,CMP-234,Meta (Facebook),28233.56,2352796,17487,0
2021-07-06,CMP-234,Meta (Facebook),25768.64,2147386,14622,0
2021-07-07,CMP-234,Meta (Facebook),22184.59,1848715,13397,0
2021-07-08,CMP-234,Meta (Facebook),34870.64,2905886,19635,0
2021-07-09,CMP-234,Meta (Facebook),28776.55,2398045,14021,0
2021-07-10,CMP-234,Meta (Facebook),24818.08,2068173,12477,0
2021-07-11,CMP-234,Meta (Facebook),29890.96,2490913,17640,0
2020-10-06,CMP-235,Microsoft Ads,32622.58,1631128,33925,0
2020-10-07,CMP-235,Microsoft Ads,44548.35,2227417,44837,0
2020-10-08,CMP-235,Microsoft Ads,53669.23,2683461,47347,0
2020-10-09,CMP-235,Microsoft Ads,31768.58,1588429,33957,0
2020-10-10,CMP-235,Microsoft Ads,39777.14,1988856,32101,0
2020-10-11,CMP-235,Microsoft Ads,37309.63,1865481,34464,0
2020-10-12,CMP-235,Microsoft Ads,46925.25,2346262,40779,0
2020-10-13,CMP-235,Microsoft Ads,41563.55,2078177,41272,0
2020-10-14,CMP-235,Microsoft Ads,42778.66,2138933,50888,0
2020-10-15,CMP-235,Microsoft Ads,31893.06,1594652,37646,0
2020-10-16,CMP-235,Microsoft Ads,46006.98,2300348,51449,0
2020-10-17,CMP-235,Microsoft Ads,42019.73,2100986,41243,0
2020-10-18,CMP-235,Microsoft Ads,53831.5,2691574,62356,0
2020-10-19,CMP-235,Microsoft Ads,36975.88,1848793,32527,0
2020-10-20,CMP-235,Microsoft Ads,43752.1,2187604,50757,0
2020-10-21,CMP-235,Microsoft Ads,39177.19,1958859,41559,0
2020-10-22,CMP-235,Microsoft Ads,49327.77,2466388,54826,0
2020-10-23,CMP-235,Microsoft Ads,45533.05,2276652,43756,0
2020-10-24,CMP-235,Microsoft Ads,56138.67,2806933,58638,0
2020-10-25,CMP-235,Microsoft Ads,49864.86,2493243,46772,0
2020-10-26,CMP-235,Microsoft Ads,48322.63,2416131,43641,0
2020-10-27,CMP-235,Microsoft Ads,37144.48,1857223,40334,0
2020-10-28,CMP-235,Microsoft Ads,44414.06,2220703,47670,0
2020-10-29,CMP-235,Microsoft Ads,37784.92,1889246,39277,0
2020-10-30,CMP-235,Microsoft Ads,42376.01,2118800,44019,0
2020-10-31,CMP-235,Microsoft Ads,38349.05,1917452,41653,0
2020-11-01,CMP-235,Microsoft Ads,62280.44,3114021,56299,0
2020-11-02,CMP-235,Microsoft Ads,46326.41,2316320,49312,0
2020-11-03,CMP-235,Microsoft Ads,58796.56,2939828,63596,0
2020-11-04,CMP-235,Microsoft Ads,58389.69,2919484,55886,0
2020-11-05,CMP-235,Microsoft Ads,49301.62,2465080,44466,0
2020-11-06,CMP-235,Microsoft Ads,41786.65,2089332,45005,0
2020-11-07,CMP-235,Microsoft Ads,39777.2,1988860,46742,0
2020-11-08,CMP-235,Microsoft Ads,62935.79,3146789,71935,0
2020-11-09,CMP-235,Microsoft Ads,65461.07,3273053,63067,0
2020-11-10,CMP-235,Microsoft Ads,63567.71,3178385,54873,0
2020-11-11,CMP-235,Microsoft Ads,37518.26,1875913,41793,0
2020-11-12,CMP-235,Microsoft Ads,39196.51,1959825,46855,0
2020-11-13,CMP-235,Microsoft Ads,58140.2,2907010,64034,0
2020-11-14,CMP-235,Microsoft Ads,44595.69,2229784,47697,0
2020-11-15,CMP-235,Microsoft Ads,38199.54,1909977,43361,0
2020-11-16,CMP-235,Microsoft Ads,42190.48,2109524,45521,0
2020-11-17,CMP-235,Microsoft Ads,43922.45,2196122,36340,0
2020-11-18,CMP-235,Microsoft Ads,52037.09,2601854,45153,0
2020-11-19,CMP-235,Microsoft Ads,59865.58,2993278,53581,0
2020-11-20,CMP-235,Microsoft Ads,47647.8,2382389,48933,0
2020-11-21,CMP-235,Microsoft Ads,45832.22,2291611,43595,0
2020-11-22,CMP-235,Microsoft Ads,62586.46,3129322,54555,0
2020-11-23,CMP-235,Microsoft Ads,39430.31,1971515,36723,0
2020-11-24,CMP-235,Microsoft Ads,50233.74,2511687,51090,0
2020-11-25,CMP-235,Microsoft Ads,48593.44,2429671,54228,0
2020-11-26,CMP-235,Microsoft Ads,38076.4,1903819,37037,0
2020-11-27,CMP-235,Microsoft Ads,48903.87,2445193,51790,0
2020-11-28,CMP-235,Microsoft Ads,67343.04,3367152,67622,0
2020-11-29,CMP-235,Microsoft Ads,67993.46,3399673,62615,0
2020-11-30,CMP-235,Microsoft Ads,37809.56,1890478,32753,0
2020-12-01,CMP-235,Microsoft Ads,49310.18,2465508,45687,0
2020-12-02,CMP-235,Microsoft Ads,39899.24,1994962,38824,0
2020-12-03,CMP-235,Microsoft Ads,47510.24,2375512,40338,0
2020-12-04,CMP-235,Microsoft Ads,46184.22,2309211,53323,0
2020-12-05,CMP-235,Microsoft Ads,46371.51,2318575,50340,0
2020-12-06,CMP-235,Microsoft Ads,56159.03,2807951,54523,0
2020-12-07,CMP-235,Microsoft Ads,44381.68,2219084,42056,0
2020-12-08,CMP-235,Microsoft Ads,55529.47,2776473,52214,0
2020-12-09,CMP-235,Microsoft Ads,43619.86,2180992,36927,0
2020-12-10,CMP-235,Microsoft Ads,64611.7,3230585,63069,0
2020-12-11,CMP-235,Microsoft Ads,56574.56,2828728,56357,0
2020-12-12,CMP-235,Microsoft Ads,64384.36,3219218,65593,0
2020-12-13,CMP-235,Microsoft Ads,52014.6,2600729,60848,0
2020-12-14,CMP-235,Microsoft Ads,59557.61,2977880,50303,0
2020-12-15,CMP-235,Microsoft Ads,42445.6,2122280,47320,0
2020-12-16,CMP-235,Microsoft Ads,63225.16,3161258,64368,0
2020-12-17,CMP-235,Microsoft Ads,54340.69,2717034,57208,0
2020-12-18,CMP-235,Microsoft Ads,50699.1,2534954,54353,0
2020-12-19,CMP-235,Microsoft Ads,40260.03,2013001,47688,0
2020-12-20,CMP-235,Microsoft Ads,60519.48,3025973,63694,0
2020-12-21,CMP-235,Microsoft Ads,46822.15,2341107,40472,0
2020-12-22,CMP-235,Microsoft Ads,49759.08,2487954,52975,0
2020-12-23,CMP-235,Microsoft Ads,56842.98,2842148,54174,0
2020-12-24,CMP-235,Microsoft Ads,56198.16,2809907,63250,0
2020-12-25,CMP-235,Microsoft Ads,37664.85,1883242,36920,0
2020-12-26,CMP-235,Microsoft Ads,60784.7,3039235,61906,0
2020-12-27,CMP-235,Microsoft Ads,57403.91,2870195,57786,0
2020-12-28,CMP-235,Microsoft Ads,68151.25,3407562,56010,0
2020-12-29,CMP-235,Microsoft Ads,52338.64,2616932,43784,0
2022-11-05,CMP-236,X.com,19411.12,1941111,6694,0
2022-11-06,CMP-236,X.com,26684.14,2668413,12581,0
2022-11-07,CMP-236,X.com,18823.3,1882330,7950,0
2022-11-08,CMP-236,X.com,21298.92,2129892,9595,0
2022-11-09,CMP-236,X.com,22472.48,2247248,7192,0
2022-11-10,CMP-236,X.com,24172.58,2417257,10623,0
2022-11-11,CMP-236,X.com,20997.92,2099792,9752,0
2022-11-12,CMP-236,X.com,25992.21,2599220,10496,0
2022-11-13,CMP-236,X.com,22228.77,2222876,10657,0
2022-11-14,CMP-236,X.com,18356.23,1835622,6827,0
2022-11-15,CMP-236,X.com,16902.67,1690266,7831,0
2022-11-16,CMP-236,X.com,23938.52,2393852,8064,0
2022-11-17,CMP-236,X.com,26910.61,2691060,11758,0
2022-11-18,CMP-236,X.com,25266.67,2526666,8279,0
2022-11-19,CMP-236,X.com,20938.28,2093827,9040,0
2022-11-20,CMP-236,X.com,21414.08,2141407,9136,0
2022-11-21,CMP-236,X.com,24857.73,2485773,9443,0
2022-11-22,CMP-236,X.com,25243.45,2524345,8735,0
2022-11-23,CMP-236,X.com,18006.33,1800633,5886,0
2022-11-24,CMP-236,X.com,19177.99,1917799,7302,0
2022-11-25,CMP-236,X.com,24699.86,2469986,10485,0
2022-11-26,CMP-236,X.com,20083.55,2008354,8522,0
2022-11-27,CMP-236,X.com,15274.45,1527444,5328,0
2022-11-28,CMP-236,X.com,22466.25,2246624,9494,0
2022-11-29,CMP-236,X.com,24309.86,2430986,9346,0
2022-11-30,CMP-236,X.com,23663.78,2366378,10162,0
2022-12-01,CMP-236,X.com,26680.46,2668045,9456,0
2022-12-02,CMP-236,X.com,21523.46,2152346,8959,0
2022-12-03,CMP-236,X.com,27122.05,2712204,9552,0
2022-12-04,CMP-236,X.com,21166.96,2116696,7945,0
2022-12-05,CMP-236,X.com,21200.47,2120046,7571,0
2022-12-06,CMP-236,X.com,15209.68,1520967,6260,0
2022-12-07,CMP-236,X.com,18820.1,1882010,6570,0
2022-12-08,CMP-236,X.com,18670.81,1867081,6121,0
2022-12-09,CMP-236,X.com,26518.24,2651823,10951,0
2022-12-10,CMP-236,X.com,24818.83,2481883,9622,0
2022-12-11,CMP-236,X.com,25927.93,2592793,10301,0
2022-12-12,CMP-236,X.com,21802.36,2180235,8692,0
2022-12-13,CMP-236,X.com,23798.11,2379811,9773,0
2022-12-14,CMP-236,X.com,18015.26,1801526,6184,0
2022-12-15,CMP-236,X.com,22205.42,2220542,8843,0
2022-12-16,CMP-236,X.com,15815.46,1581545,6062,0
2022-12-17,CMP-236,X.com,21061.22,2106122,9526,0
2022-12-18,CMP-236,X.com,15566.52,1556651,5849,0
2022-12-19,CMP-236,X.com,24917.63,2491762,10558,0
2022-12-20,CMP-236,X.com,18245.22,1824522,8306,0
2022-12-21,CMP-236,X.com,20792.14,2079213,8311,0
2023-09-13,CMP-237,Microsoft Ads,78965.66,3948282,74497,0
2023-09-14,CMP-237,Microsoft Ads,48835.44,2441771,45429,0
2023-09-15,CMP-237,Microsoft Ads,44722.53,2236126,36149,0
2023-09-16,CMP-237,Microsoft Ads,58359.47,2917973,68654,0
2023-09-17,CMP-237,Microsoft Ads,76135.48,3806774,76483,0
2023-09-18,CMP-237,Microsoft Ads,64699.2,3234959,51912,0
2023-09-19,CMP-237,Microsoft Ads,51634.34,2581716,41819,0
2023-09-20,CMP-237,Microsoft Ads,71771.46,3588573,61598,0
2023-09-21,CMP-237,Microsoft Ads,76049.18,3802458,80409,0
2023-09-22,CMP-237,Microsoft Ads,52154.26,2607712,45013,0
2023-09-23,CMP-237,Microsoft Ads,67030.24,3351512,77777,0
2023-09-24,CMP-237,Microsoft Ads,70419.89,3520994,66153,0
2023-09-25,CMP-237,Microsoft Ads,65526.93,3276346,60566,0
2023-09-26,CMP-237,Microsoft Ads,80909.48,4045474,88962,0
2023-09-27,CMP-237,Microsoft Ads,66535.51,3326775,64493,0
2023-09-28,CMP-237,Microsoft Ads,66676.38,3333818,62452,0
